"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","Source Path","Source File","Source File Index","Chirality 1","chembl_id","chembl_pref_name","Chirality 2","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","Chirality 18","Chirality 19","Chirality 20","Chirality 21","Chirality 22","Chirality 23","Chirality 24","Chirality 25","Chirality 26","Chirality 27","Chirality 28","Chirality 29","Chirality 30","mmshare version","flags","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","Force Field","Energy","Chiralities Consistent","Variant","job name","tautomer probability","Chemistry Notes","EZ 2","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","EZ 9","EZ 10","EZ 11","EZ 12","EZ 13","EZ 14","EZ 15","EZ 16","PDB TITLE","PDB ID","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA PH","PDB REMARK 350 Biomolecule 1 Chains","PDB REMARK 350 Biomolecule 1 Transformation 1","entry id backup","prepared","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS3","RMS Derivative-OPLS3","Max Derivative-OPLS3","Stretch Energy-OPLS3","Bend Energy-OPLS3","LJ-14 Energy-OPLS3","El-14 Energy-OPLS3","Van der Waals Energy-OPLS3","Electrostatic Energy-OPLS3","Dihedral Energy-OPLS3","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","Mark"
,"CHEMBL2011805","2049","chembl_ligands_with_ids.364","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",327,"","CHEMBL2011805","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1843,0.0000,0.1843,0.1738,0.174,0,0,"","OPLS3",38.673,true,"CHEMBL2011805-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",727,4,-3.737,-0.138,-0.415,-0.870,-3.911,-1.768,-0.034,0.000,-1.085,-24.874,-2.617,0.612,0.000,-34.299,-27.491,0.202,1,319,0.174,
,"CHEMBL3962118","2050","chembl_ligands_with_ids.36","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",328,"","CHEMBL3962118","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.4989,0.4986,0.0003,0.5049,1.004,-1,1,"","OPLS3",23.250,true,"CHEMBL3962118-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",72,4,-3.734,-0.170,-0.476,-0.913,-4.239,-0.728,-0.314,0.000,-1.916,-22.794,-4.321,0.508,0.000,-34.927,-27.115,2.227,1,261,0.505,
,"CHEMBL296595","2051","chembl_ligands_with_ids.147","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",329,"","CHEMBL296595","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0050,0.0041,0.0009,0.0650,0.069,0,0,"","OPLS3",36.031,true,"CHEMBL296595-1","ligprep_6",0.882,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",326,2,-3.733,-0.196,-0.524,-0.946,-3.798,-0.282,-0.155,0.000,-1.914,-20.071,-5.977,0.462,-0.008,-30.268,-26.048,3.708,6,297,0.065,
,"CHEMBL4542310","2052","chembl_ligands_with_ids.485","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",330,"","CHEMBL4542310","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0006,0.0000,0.0006,0.0002,0.000,0,0,"","OPLS3",23.269,true,"CHEMBL4542310-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",926,5,-3.732,-0.196,-0.524,-0.946,-3.732,-0.928,-0.519,0.000,-1.659,-22.776,-2.562,0.942,-0.045,-30.139,-25.338,1.811,26,194,0.000,
,"CHEMBL1536896","2053","chembl_ligands_with_ids.477","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",331,"","CHEMBL1536896","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.9204,0.9204,0.0000,0.9609,1.881,-2,2,"","OPLS3",83.490,true,"CHEMBL1536896-2","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",912,10,-3.728,-0.101,-0.336,-0.809,-4.689,-0.893,-0.516,0.000,-0.382,-30.660,-12.401,0.495,0.000,-56.490,-43.061,5.485,135,389,0.961,
,"CHEMBL1587715","2054","chembl_ligands_with_ids.47","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",332,"","CHEMBL1587715","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,-1,1,"23_6_10_8_Z","OPLS3",66.078,true,"CHEMBL1587715-1","ligprep_6",1.000,"This compound has an imine and may undergo hydrolysis.","9_15_17_11_E","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",120,3,-3.728,-0.162,-0.461,-0.901,-3.728,-1.151,-0.320,0.000,-0.678,-23.128,-4.367,0.232,0.000,-33.387,-27.495,2.452,6,151,0.000,
,"CHEMBL5209332","2055","chembl_ligands_with_ids.275","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",333,"","CHEMBL5209332","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.4568,0.4568,0.0000,0.4013,0.858,2,2,"","OPLS3",68.852,true,"CHEMBL5209332-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",567,10,-3.728,-0.116,-0.370,-0.835,-4.129,-1.824,0.000,0.000,-0.419,-26.844,-7.559,0.622,-0.032,-41.609,-34.404,3.688,43,298,0.401,
,"CHEMBL1822708","2056","chembl_ligands_with_ids.157","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",334,"","CHEMBL1822708","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.2322,0.8165,0.4158,1.2952,2.112,3,3,"","OPLS3",84.095,true,"CHEMBL1822708-4","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",346,16,-3.725,-0.059,-0.235,-0.724,-5.020,-1.404,0.000,0.000,-0.504,-38.244,-9.611,0.273,-0.030,-60.132,-47.856,2.998,17,61,1.295,
,"CHEMBL4521406","2057","chembl_ligands_with_ids.98","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",335,"","CHEMBL4521406","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0044,0.0000,0.0044,0.0000,0.000,0,0,"","OPLS3",30.396,true,"CHEMBL4521406-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",247,3,-3.723,-0.177,-0.489,-0.920,-3.723,-0.959,0.000,0.000,-1.850,-21.968,-2.887,0.630,-0.012,-29.724,-24.855,1.482,21,298,0.000,
,"CHEMBL1563898","2058","chembl_ligands_with_ids.424","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",336,"","CHEMBL1563898","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0568,0.0000,0.0568,0.0432,0.043,0,2,"","OPLS3",56.503,true,"CHEMBL1563898-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",830,5,-3.714,-0.138,-0.413,-0.865,-3.758,-0.604,0.000,0.000,-0.924,-17.061,-10.134,0.144,0.000,-32.451,-27.195,1.231,4,113,0.043,
,"CHEMBL1909748","2059","chembl_ligands_with_ids.251","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",337,"","CHEMBL1909748","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0011,0.0000,0.0011,0.0007,0.001,0,0,"","OPLS3",41.731,true,"CHEMBL1909748-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",536,7,-3.714,-0.124,-0.385,-0.844,-3.715,-1.299,-0.275,0.000,0.000,-30.753,-6.911,0.433,0.000,-42.234,-37.664,6.588,28,274,0.001,
,"CHEMBL1822705","2060","chembl_ligands_with_ids.40","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",338,"","CHEMBL1822705","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.2303,0.8165,0.4138,1.3118,2.128,3,3,"","OPLS3",89.737,true,"CHEMBL1822705-4","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",85,13,-3.713,-0.062,-0.242,-0.729,-5.025,-0.907,-0.147,0.000,-0.235,-36.666,-14.021,0.228,-0.028,-61.443,-50.687,9.037,21,30,1.312,
,"CHEMBL1822870","2061","chembl_ligands_with_ids.517","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",339,"","CHEMBL1822870","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.7719,0.7517,0.0202,0.9871,1.739,2,2,"","OPLS3",47.915,true,"CHEMBL1822870-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",975,5,-3.713,-0.124,-0.385,-0.844,-4.700,-1.365,-0.543,0.000,-0.908,-24.474,-7.358,0.478,-0.035,-40.721,-31.832,1.279,43,194,0.987,
,"CHEMBL1822706","2062","chembl_ligands_with_ids.528","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",340,"","CHEMBL1822706","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.2702,0.1295,1.1407,1.8483,1.978,2,2,"","OPLS3",79.667,true,"CHEMBL1822706-10","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1011,14,-3.712,-0.061,-0.240,-0.726,-5.560,-1.624,-0.586,0.000,-0.249,-41.967,-8.067,0.246,-0.039,-62.532,-50.034,5.100,1,108,1.848,
,"CHEMBL4068770","2063","chembl_ligands_with_ids.233","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",341,"","CHEMBL4068770","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1202,0.1198,0.0004,0.1093,0.229,1,1,"","OPLS3",29.893,true,"CHEMBL4068770-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",498,12,-3.712,-0.116,-0.368,-0.831,-3.821,-1.943,-0.461,0.000,-0.195,-33.045,-2.573,0.875,-0.058,-38.074,-35.619,11.456,89,364,0.109,
,"CHEMBL1310699","2064","chembl_ligands_with_ids.425","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",342,"","CHEMBL1310699","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","OPLS3",48.175,true,"CHEMBL1310699-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",832,5,-3.711,-0.133,-0.402,-0.857,-3.711,-1.173,-0.320,0.000,-0.923,-27.365,-3.943,0.693,-0.029,-35.650,-31.308,4.888,307,344,0.000,
,"CHEMBL1734606","2065","chembl_ligands_with_ids.418","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",343,"17_S_1_22_20_39","CHEMBL1734606","None","24_R_6_4_26_44","26_R_8_24_27_47","27_S_9_26_28_48","28_S_10_29_27_49","29_R_6_28_33_50","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","OPLS3",27.853,true,"CHEMBL1734606-1","ligprep_6",1.000,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",821,11,-3.710,-0.112,-0.361,-0.825,-3.710,-0.736,-0.293,0.000,-0.237,-21.543,-11.259,0.322,0.000,-39.050,-32.801,2.711,38,87,0.000,
,"CHEMBL3195767","2066","chembl_ligands_with_ids.276","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",344,"8_S_9_18_14_25","CHEMBL3195767","None","9_S_5_8_15_26","12_S_20_15_14_27","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0466,0.0466,0.0000,0.0397,0.086,-1,1,"7_6_21_10_E","OPLS3",57.981,true,"CHEMBL3195767-1","ligprep_6",,"This compound has an imine and may undergo hydrolysis.","8_18_20_12_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",569,5,-3.707,-0.169,-0.472,-0.906,-3.747,-0.810,-0.440,0.000,-0.758,-28.272,-3.849,0.304,-0.051,-37.758,-32.121,5.249,1,57,0.040,
,"CHEMBL178590","2067","chembl_ligands_with_ids.409","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",345,"","CHEMBL178590","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,-1,1,"","OPLS3",12.252,true,"CHEMBL178590-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",805,4,-3.706,-0.195,-0.521,-0.940,-3.706,-0.676,-0.320,0.000,-1.671,-16.951,-6.023,0.711,0.000,-31.242,-22.973,0.320,11,255,0.000,
,"CHEMBL1822709","2068","chembl_ligands_with_ids.541","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",346,"","CHEMBL1822709","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.9095,0.1295,0.7800,1.1630,1.292,2,2,"","OPLS3",83.608,true,"CHEMBL1822709-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1040,18,-3.701,-0.057,-0.229,-0.715,-4.864,-1.646,-0.310,0.000,-0.325,-42.958,-4.644,0.299,-0.037,-60.859,-47.602,1.758,17,14,1.163,
,"CHEMBL4447800","2069","chembl_ligands_with_ids.475","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",347,"","CHEMBL4447800","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0008,0.0000,0.0008,0.0004,0.000,-1,1,"","OPLS3",70.129,true,"CHEMBL4447800-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",909,7,-3.695,-0.077,-0.280,-0.759,-3.696,-1.233,-0.089,0.000,-0.030,-33.235,-5.091,0.082,-0.001,-46.527,-38.326,6.327,43,76,0.000,
,"CHEMBL1813563","2070","chembl_ligands_with_ids.444","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",348,"29_S_63_37_26_79","CHEMBL1813563","None","31_S_62_30_33_80","39_S_61_41_40_90","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.1496,0.0000,1.1496,1.2109,1.211,-1,1,"28_44_52_51_E","OPLS3",87.601,true,"CHEMBL1813563-2","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",862,14,-3.694,-0.059,-0.233,-0.718,-4.905,-0.977,-0.454,0.000,-0.221,-42.791,-7.791,0.072,-0.016,-57.971,-50.582,16.836,118,345,1.211,
,"CHEMBL63354","2071","chembl_ligands_with_ids.431","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",349,"","CHEMBL63354","AMENTOFLAVONE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1715,0.1462,0.0252,0.1878,0.334,-1,1,"","OPLS3",39.804,true,"CHEMBL63354-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",839,8,-3.684,-0.092,-0.315,-0.786,-3.872,-1.206,-0.143,0.000,0.000,-27.692,-9.021,0.215,0.000,-45.957,-36.713,1.261,25,108,0.188,
,"CHEMBL485294","2072","chembl_ligands_with_ids.155","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",350,"","CHEMBL485294","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.3142,0.3142,0.0000,0.3067,0.621,1,1,"","OPLS3",31.231,true,"CHEMBL485294-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",340,6,-3.677,-0.136,-0.409,-0.856,-3.983,-0.683,-0.320,0.000,-0.946,-22.700,-9.825,0.573,0.000,-39.742,-32.525,2.973,3,62,0.307,
,"CHEMBL5209332","2073","chembl_ligands_with_ids.275","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",351,"","CHEMBL5209332","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.3814,0.0055,0.3760,0.4324,0.438,1,1,"","OPLS3",67.232,true,"CHEMBL5209332-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",568,10,-3.673,-0.115,-0.364,-0.822,-4.105,-1.836,0.000,0.000,-0.426,-26.669,-7.359,0.625,-0.031,-41.773,-34.028,2.519,6,324,0.432,
,"CHEMBL1576490","2074","chembl_ligands_with_ids.252","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",352,"","CHEMBL1576490","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"5_4_6_1_Z","OPLS3",36.192,true,"CHEMBL1576490-1","ligprep_6",1.000,"This compound has an imine and may undergo hydrolysis.","4_5_10_15_Z","6_9_12_8_E","10_15_18_19_Z","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",537,5,-3.672,-0.147,-0.429,-0.870,-3.672,-1.073,-0.186,0.000,-1.424,-27.259,-0.913,0.514,-0.004,-32.766,-28.172,2.486,7,213,0.000,
,"CHEMBL3114567","2075","chembl_ligands_with_ids.504","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",353,"22_S_23_1_26_51","CHEMBL3114567","None","24_R_23_25_27_52","25_S_29_24_26_53","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.7477,0.0000,0.7477,0.7742,0.774,1,1,"","OPLS3",34.449,true,"CHEMBL3114567-2","ligprep_6",,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",953,14,-3.671,-0.118,-0.372,-0.828,-4.445,-1.634,-0.304,0.000,-0.491,-29.582,-10.976,1.151,-0.042,-46.266,-40.559,6.655,313,43,0.774,
,"CHEMBL4443851","2076","chembl_ligands_with_ids.573","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",354,"","CHEMBL4443851","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","OPLS3",29.432,true,"CHEMBL4443851-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1108,5,-3.666,-0.153,-0.441,-0.878,-3.666,-1.424,-0.187,0.000,-1.088,-26.247,-2.059,0.654,0.000,-33.632,-28.306,2.100,23,110,0.000,
,"CHEMBL1504875","2077","chembl_ligands_with_ids.312","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",355,"5_R_7_6_10_31","CHEMBL1504875","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","OPLS3",39.100,true,"CHEMBL1504875-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",636,9,-3.665,-0.122,-0.380,-0.833,-3.665,-1.534,-0.320,0.000,-0.871,-25.176,-3.609,0.860,0.000,-34.440,-28.785,2.595,18,331,0.000,
,"CHEMBL3114566","2078","chembl_ligands_with_ids.509","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",356,"22_S_23_1_26_50","CHEMBL3114566","None","24_R_23_25_27_51","25_S_29_24_26_52","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1974,0.1973,0.0001,0.1870,0.384,0,0,"","OPLS3",29.737,true,"CHEMBL3114566-1","ligprep_6",,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",963,12,-3.659,-0.126,-0.388,-0.838,-3.846,-1.098,-0.232,0.000,-0.685,-30.607,-8.918,1.066,-0.029,-45.825,-39.526,5.740,288,265,0.187,
,"CHEMBL3904528","2079","chembl_ligands_with_ids.148","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",357,"","CHEMBL3904528","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0444,0.0000,0.0444,0.0374,0.037,0,0,"","OPLS3",19.817,true,"CHEMBL3904528-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",328,2,-3.658,-0.159,-0.452,-0.885,-3.696,-0.527,-0.291,0.000,-1.650,-21.131,-3.554,0.362,0.000,-30.312,-24.685,0.111,1,138,0.037,
,"CHEMBL1430383","2080","chembl_ligands_with_ids.127","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",358,"","CHEMBL1430383","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.7001,0.7001,0.0000,0.7227,1.423,1,1,"","OPLS3",67.769,true,"CHEMBL1430383-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",292,5,-3.658,-0.102,-0.335,-0.798,-4.381,-2.056,-0.320,0.000,-0.323,-35.271,-2.223,0.441,-0.025,-41.352,-37.494,10.049,10,170,0.723,
